Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,HALLMARK_APOPTOSIS,0.476549482444635,1.990950864387095,0.0,0.0,0.0,50/155,16.63%,JUN;RHOB;SAT1;IL1B;ANXA1;EGR3;EREG;CD69;CLU;IFITM3;ATF3;TIMP1;CDKN1A;ISG20;GPX4;TSPO;IER3;MCL1;HMGB2;CD2;PRF1;BTG2;GNA15;DDIT3;IL18;LMNA;WEE1;CASP4;CDC25B;LGALS3;FAS;SOD2;IRF1;RHOT2;GUCY2D;BCL10;CASP9;DIABLO;ENO2;GSTM1;FDXR;PPP2R5B;RELA;TAP1;GADD45B;FEZ1;CTH;BMP2;IL1A;SQSTM1
gsea,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.5333027879121619,1.9645238789903507,0.0,0.0,0.0,18/49,14.17%,JUNB;FTL;TXN;GPX4;PDLIM1;EGLN2;G6PD;FES;PRDX6;PRDX2;SBNO2;SOD2;NDUFB4;GLRX;ATOX1;PTPA;HMOX2;PRDX4
gsea,HALLMARK_PROTEIN_SECRETION,-0.48335344807174296,-1.8557091398586356,0.0,0.022340425531914895,0.025,52/92,24.74%,ADAM10;PPT1;STX7;RPS6KA3;TMED10;CLTC;DST;M6PR;MON2;VPS45;ARFIP1;COG2;IGF2R;LAMP2;CTSC;ABCA1;SCAMP1;SEC31A;ARFGEF2;TMX1;AP3B1;ARFGAP3;CLCN3;RAB14;KIF1B;LMAN1;SNX2;AP2B1;DNM1L;ARCN1;VAMP4;ARFGEF1;RAB22A;SEC22B;KRT18;STX16;VAMP3;ATP7A;SNAP23;MAPK1;STX12;TOM1L1;ANP32E;CLN5;SCRN1;AP1G1;VAMP7;DOP1A;ZW10;SEC24D;BET1;RAB2A
gsea,HALLMARK_ESTROGEN_RESPONSE_LATE,0.43068252170751725,1.8476251344913632,0.0,0.0,0.0,63/170,21.60%,FOS;ZFP36;AREG;FKBP5;DUSP2;EGR3;KLF4;S100A9;SERPINA1;ID2;IMPA2;ISG20;CLIC3;GPER1;NXT1;PPIF;COX6C;BLVRB;ST14;TFF3;LTF;CKB;XBP1;DHCR7;PTPN6;MAPK13;SIAH2;LLGL2;FKBP4;SGK1;XRCC3;ETFB;ITPK1;STIL;TSPAN13;CDC20;GINS2;SLC1A4;SLC2A8;FDFT1;GALE;SLC7A5;PERP;LSR;HSPA4L;BATF;IGFBP4;CXCL14;CISH;PLXNB1;ACOX2;ABCA3;ST6GALNAC2;PRKAR2B;CDC6;ANXA9;PLK4;CPE;HPRT1;CACNA2D2;NBL1;GLA;FOXC1
gsea,HALLMARK_COAGULATION,0.4560007293070114,1.8375534683820773,0.0,0.0,0.0,61/107,30.86%,FN1;ANXA1;CLU;SERPINA1;TIMP1;MAFF;MMP9;THBS1;RAC1;SERPINB2;ANG;PF4;SIRT2;MMP8;ISCU;WDR1;HTRA1;LGMN;P2RY1;PLEK;GNB2;OLR1;CASP9;MST1;C1QA;RABIF;F3;DPP4;CFH;CSRP1;CFB;C1R;PROS1;CAPN2;ACOX2;GP9;SH2B2;DUSP14;TF;THBD;PLAT;GSN;APOA1;SERPING1;C8G;FURIN;F2RL2;LTA4H;APOC1;CTSB;ARF4;FBN1;RAPGEF3;PROC;PDGFB;A2M;ITGA2;MMP2;F12;C1S;ITGB3
gsea,HALLMARK_IL2_STAT5_SIGNALING,0.42972170895073775,1.785472642634497,0.0,0.0007692307692307692,0.01,72/193,20.47%,IL1R2;KLF6;RHOB;ARL4A;NFIL3;IFITM3;NFKBIZ;CAPG;MAFF;CD81;GABARAPL1;MAP3K8;GPX4;CST7;RHOH;PTGER2;PIM1;CD83;GSTO1;SLC39A8;SLC2A3;SOCS1;IL10;ITGA6;PLIN2;PHLDA1;MYC;COCH;GUCY1B1;TNFRSF4;PDCD2L;XBP1;BHLHE40;CCND3;FAH;PLEC;MUC1;RNH1;PNP;DCPS;MAPKAPK2;IKZF2;CSF1;DHRS3;LRIG1;ITGAE;EOMES;AHCY;PRKCH;PRAF2;TNFRSF18;MXD1;CTLA4;ANXA4;CCNE1;ABCB1;GADD45B;TNFRSF21;CD79B;RGS16;BATF;PLPP1;BMP2;PLSCR1;SPRED2;BATF3;CISH;CCR4;CDC6;LTB;UCK2;GBP4
gsea,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.42425232501062105,1.7804474382568882,0.0,0.0007211538461538462,0.01,37/82,33.78%,JUN;IL1R2;SOCS3;IL1B;MAP3K8;PIM1;CXCL1;CXCL3;SOCS1;PF4;FAS;MYD88;IRF1;TYK2;TGFB1;IL1R1;CSF1;IL7;STAT3;IL12RB1;TNFRSF21;EBI3;IFNGR2;LTBR;LTB;IRF9;CXCL9;IL2RA;IL6;CSF2RB;IL4R;HAX1;A2M;ITGB3;IL9R;CD14;PIK3R5
gsea,HALLMARK_KRAS_SIGNALING_UP,0.3945516928891367,1.7776092668561638,0.0,0.0006787330316742081,0.01,77/171,40.02%,IL1B;PPP1R15A;G0S2;TRIB1;MAFB;KLF4;TNFAIP3;ITGB2;EREG;HBEGF;ID2;PPBP;PTGS2;YRDC;PSMB8;MMP9;CXCR4;PLAUR;SPRY2;SLPI;IL7R;ADAM8;GNG11;TRIB2;SCN1B;LAPTM5;FCER1G;GYPC;CCL20;GADD45G;F13A1;CBX8;GLRX;VWA5A;ARG1;TFPI;TSPAN13;CFH;ABCB1;ALDH1A2;C3AR1;RGS16;CFB;BMP2;IGFBP3;CPE;LY96;PLAT;ACE;IL1RL2;RBP4;INHBA;TRAF1;BPGM;MMD;KIF5C;SPON1;ERO1A;RBM4;HKDC1;SEMA3B;PRELID3B;ITGA2;NAP1L2;ETV1;SPP1;FGF9;PLEK2;BIRC3;LIF;RETN;MALL;PLVAP;PRKG2;AKAP12;MAP4K1;MMP11
gsea,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.4366968761628584,1.7468975682795869,0.009708737864077669,0.000641025641025641,0.01,82/195,24.90%,SOCS3;IFITM2;ARL4A;NAMPT;NFKBIA;VAMP5;TNFAIP3;CCL5;CD69;IFITM3;GZMA;PTGS2;UPP1;IRF7;HLA-A;CDKN1A;ISG20;MT2A;PSMB8;PIM1;SECTM1;FCGR1A;UBE2L6;FPR1;PSMB10;ITGB7;PSMB9;SOCS1;MVP;HELZ2;PSME2;IFI35;SRI;HLA-B;TNFAIP6;RBCK1;CASP4;AUTS2;FAS;SOD2;MYD88;GPR18;IRF1;PTPN6;LYSMD2;PNP;CD274;PSMA2;NLRC5;IL7;RNF31;PSME1;LAP3;STAT3;IFI30;ARID5B;VAMP8;OAS3;SLC25A28;ISG15;CFH;TAP1;PSMB2;CFB;PLSCR1;C1R;LY6E;PDE4B;IFI27;GBP4;P2RY14;BTG1;RIPK2;NMI;CD40;ISOC1;SERPING1;IRF9;MTHFD2;CXCL9;BPGM;IL6
gsea,HALLMARK_FATTY_ACID_METABOLISM,0.3825199535832179,1.7249543018312605,0.0,0.0024291497975708503,0.04,46/137,21.55%,S100A10;G0S2;LGALS1;ECH1;TP53INP2;GABARAPL1;UBE2L6;LDHA;MAOA;ACAA2;KMT5A;GRHPR;ALDOA;VNN1;ACAA1;ACSL1;IDI1;PCBD1;PRDX6;OSTC;HSD17B10;ETFDH;GSTZ1;SDHC;CA4;PSME1;DHCR24;MDH1;HSP90AA1;FASN;ENO2;HPGD;BLVRA;ADSL;IL4I1;ALAD;IDH3B;BPHL;ADIPOR2;SDHA;REEP6;CPT1A;SUCLG1;ACADS;DECR1;UROD
